t_ce_na,t_num,t_sdate,t_ty,t_fna,t_bna,t_tty,t_age,t_fr,t_gr,t_gr_num,t_rad,t_ad
전라남도 화순군청,15-11-11-5-202,1982-12-03,희귀목,은행나무과,Ginkgo biloba L.,은행나무,250,시·군나무,학교용지,200.0,전라남도 화순군 동복면 오지호로 300,전라남도 화순군 동복면 칠정리 702
전라남도 화순군청,15-11-10-3-312,2002-08-30,거목,느릅나무과,Celtis sinensis Pers.,팽나무,280,시·군나무,도로,,,전라남도 화순군 백아면 옥리 871-25
전라남도 화순군청,15-11-10-14-300,2001-04-16,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,150,시·군나무,하천,,,전라남도 화순군 백아면 수리451-1
전라남도 화순군청,15-11-10-13-299,2001-04-16,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,50,시·군나무,임야,,,전라남도 화순군 백아면 다곡리 산225-1임
전라남도 화순군청,15-11-10-7-298,2001-04-16,희귀목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,120,시·군나무,임야,,,전라남도 화순군 백아면 원리 산37-1임
전라남도 화순군청,15-11-10-14-293,2001-04-16,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,잡종지,,,전라남도 화순군 백아면 수리 451-1
전라남도 화순군청,15-11-10-5-292,2001-04-16,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,150,시·군나무,임야,,,전라남도 화순군 백아면 맹리 109-4
전라남도 화순군청,15-11-10-4-291,2001-04-16,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,임야,,전라남도 화순군 백아면 서유1길 3-1,전라남도 화순군 백아면 서유리 541-2
전라남도 화순군청,15-11-10-3-290,2001-04-16,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,도로,,,전라남도 화순군 백아면 옥리 875
전라남도 화순군청,15-11-10-16-201,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,150,시·군나무,잡종지,,전라남도 화순군 백아면 약수길 18,전라남도 화순군 백아면 용곡리 429-1
전라남도 화순군청,15-11-10-16-200,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,150,시·군나무,잡종지,,전라남도 화순군 백아면 약수길 18,전라남도 화순군 백아면 용곡리 429-1
전라남도 화순군청,15-11-10-16-199,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,350,시·군나무,도로,,,전라남도 화순군 백아면 용곡리 826
전라남도 화순군청,15-11-10-16-198,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,350,시·군나무,도로,,,전라남도 화순군 백아면 용곡리 824
전라남도 화순군청,15-11-10-15-197,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,도로,,,전라남도 화순군 백아면 노치리 393
전라남도 화순군청,15-11-10-14-196,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,230,시·군나무,도로,,,전라남도 화순군 백아면 수리 451-1
전라남도 화순군청,15-11-10-14-195,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,하천,,,전라남도 화순군 백아면 수리 777-1
전라남도 화순군청,15-11-10-13-194,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,220,시·군나무,도로,154.0,,전라남도 화순군 백아면 다곡리 709
전라남도 화순군청,15-11-10-13-192,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,300,시·군나무,도로,,전라남도 화순군 백아면 하다길 16,전라남도 화순군 백아면 다곡리 688-1
전라남도 화순군청,15-11-10-13-191,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,150,시·군나무,잡종지,,,전라남도 화순군 백아면 다곡리 131-1
전라남도 화순군청,15-11-10-11-190,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,250,시·군나무,임야,,,전라남도 화순군 백아면 길성리 산74임
전라남도 화순군청,15-11-10-11-189,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,100,시·군나무,도로,,,전라남도 화순군 백아면 길성리 756
전라남도 화순군청,15-11-10-11-188,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,150,시·군나무,임야,,,전라남도 화순군 백아면 길성리 산192임
전라남도 화순군청,15-11-10-11-187,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,350,시·군나무,도로,,,전라남도 화순군 백아면 길성리 817
전라남도 화순군청,15-11-10-11-186,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,450,시·군나무,구거,113.0,,전라남도 화순군 백아면 길성리 808
전라남도 화순군청,15-11-10-8-185,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,250,시·군나무,도로,,,전라남도 화순군 백아면 송단리 484-2
전라남도 화순군청,15-11-10-8-184,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,도로,,,전라남도 화순군 백아면 송단리 865-2
전라남도 화순군청,15-11-10-9-183,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,구거,,,전라남도 화순군 백아면 방리 466
전라남도 화순군청,15-11-10-8-182,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,250,시·군나무,도로,,,전라남도 화순군 백아면 송단리 875
전라남도 화순군청,15-11-10-7-181,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,320,시·군나무,잡종지,,,전라남도 화순군 백아면 원리 221-1
전라남도 화순군청,15-11-10-7-180,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,250,시·군나무,구거,,,전라남도 화순군 백아면 원리 670-2
전라남도 화순군청,15-11-10-7-179,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,320,시·군나무,잡종지,200.0,,전라남도 화순군 백아면 원리 221-1
전라남도 화순군청,15-11-10-7-178,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,400,시·군나무,구거,154.0,,전라남도 화순군 백아면 원리 573
전라남도 화순군청,15-11-10-6-177,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,300,시·군나무,대,,전라남도 화순군 백아면 남치1길 25-1,전라남도 화순군 백아면 남치리 239-2
전라남도 화순군청,15-11-10-5-176,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,250,시·군나무,잡종지,,,전라남도 화순군 백아면 맹리 343-6
전라남도 화순군청,15-11-10-5-175,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,360,시·군나무,구거,314.0,,전라남도 화순군 백아면 맹리 598
전라남도 화순군청,15-11-10-4-174,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,250,시·군나무,도로,,,전라남도 화순군 백아면 서유리 906-1
전라남도 화순군청,15-11-12-2-333,2008-02-01,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,250,시·군나무,잡종지,300.0,전라남도 화순군 사평면 대곡길 266,전라남도 화순군 사평면 대곡리 244
전라남도 화순군청,15-11-12-14-336,2008-04-23,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,250,시·군나무,임야,30.0,,전라남도 화순군 사평면 유마리 561임
전라남도 화순군청,15-11-12-13-320,2007-06-25,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,250,시·군나무,임야,30.0,,전라남도 화순군 사평면 다산리 산1-1임
전라남도 화순군청,15-11-12-13-332,2008-02-01,노목,소나무과,Pinus thunbergii Parl.,해송,200,시·군나무,임야,30.0,,전라남도 화순군 사평면 유마리 산9임
전라남도 화순군청,15-11-12-12-318,2006-12-28,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,120,시·군나무,임야,50.0,,전라남도 화순군 사평면 남계리 산18
전라남도 화순군청,15-11-12-16-305,2001-04-16,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,70,시·군나무,임야,8000.0,,전라남도 화순군 사평면 내리 1103-1
전라남도 화순군청,15-11-12-1-304,2001-04-16,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,200,시·군나무,임야,3000.0,,전라남도 화순군 사평면 사평리 산14-1임
전라남도 화순군청,15-11-12-13-296,2001-04-16,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,임야,600.0,,전라남도 화순군 사평면 유마리 208
전라남도 화순군청,15-11-12-16-240,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,도로,600.0,,전라남도 화순군 사평면 내리 982
전라남도 화순군청,15-11-12-16-239,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,150,시·군나무,임야,,,전라남도 화순군 사평면 내리 630-1
전라남도 화순군청,15-11-12-16-238,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,500,시·군나무,구거,300.0,,전라남도 화순군 사평면 내리 1076
전라남도 화순군청,15-11-12-16-237,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,120,시·군나무,임야,,전라남도 화순군 사평면 남평촌길 32,전라남도 화순군 사평면 내리 392-1
전라남도 화순군청,15-11-12-15-236,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,300,시·군나무,제방,,,전라남도 화순군 사평면 용리 152-5
전라남도 화순군청,15-11-10-3-173,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,400,시·군나무,도로,706.0,,전라남도 화순군 백아면 옥리 748-3
전라남도 화순군청,15-11-10-2-172,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,하천,,,전라남도 화순군 백아면 임곡리 652-1
전라남도 화순군청,15-11-10-2-171,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,190,시·군나무,도로,254.0,,전라남도 화순군 백아면 임곡리 779
전라남도 화순군청,15-11-10-1-170,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,150,시·군나무,대,100.0,전라남도 화순군 백아면 도천길 20-19,전라남도 화순군 백아면 이천리 343
전라남도 화순군청,15-11-10-1-169,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,대,,전라남도 화순군 백아면 학천길 35,전라남도 화순군 백아면 이천리 156
전라남도 화순군청,15-11-10-1-168,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,230,시·군나무,잡종지,154.0,전라남도 화순군 백아면 도천길 20-18,전라남도 화순군 백아면 이천리 344
전라남도 화순군청,15-11-9-10-325,2006-07-21,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,150,시·군나무,임야,,,전라남도 화순군 이서면 인계리 산93-3임
전라남도 화순군청,15-11-9-11-167,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,350,시·군나무,묘지,,전라남도 화순군 이서면 사마길 22,전라남도 화순군 이서면 안심리 123-3 묘
전라남도 화순군청,15-11-9-11-166,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,250,시·군나무,임야,,,전라남도 화순군 이서면 안심리 148 임
전라남도 화순군청,15-11-9-9-166,2021-12-22,노목+거목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,260,시·군나무,임야,,,전라남도 화순군 이서면 인계리 산40-18
전라남도 화순군청,15-11-9-9-165,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,230,시·군나무,도로,,,전라남도 화순군 이서면 인계리 727 도
전라남도 화순군청,15-11-9-9-164,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,330,시·군나무,도로,,전라남도 화순군 이서면 송계길 17,전라남도 화순군 이서면 인계리 734 도
전라남도 화순군청,15-11-9-9-163,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,230,시·군나무,도로,,,전라남도 화순군 이서면 인계리 727 도
전라남도 화순군청,15-11-9-8-162,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,360,시·군나무,하천,,전라남도 화순군 이서면 보월길 18,전라남도 화순군 이서면 보월리 681 천
전라남도 화순군청,15-11-12-1-224,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,320,시·군나무,도로,80.0,,전라남도 화순군 사평면 사평리 207-5
전라남도 화순군청,15-11-12-1-223,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,420,시·군나무,잡종지,250.0,,전라남도 화순군 사평면 사평리 446
전라남도 화순군청,15-11-6-11-320,2006-07-21,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,도로,,,전라남도 화순군 능주면 만수리 770
전라남도 화순군청,15-11-6-6-309,2001-08-03,노목,버드나무과,Salix chaenomeloides Kimura,왕버들,350,시·군나무,임야,,,전라남도 화순군 능주면 관영리 165-1
전라남도 화순군청,15-11-6-12-115,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,350,시·군나무,임야,,전라남도 화순군 능주면 원지길 59-16,전라남도 화순군 능주면 원지리 324-1
전라남도 화순군청,15-11-6-10-114,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,잡종지,,,전라남도 화순군 능주면 백암리 768
전라남도 화순군청,15-11-6-9-113,1999-02-09,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,200,시·군나무,도로,,,전라남도 화순군 능주면 광사리 414
전라남도 화순군청,15-11-6-8-112,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,"느티2,회화1",300,시·군나무,도로,,,전라남도 화순군 능주면 만인리 207-2
전라남도 화순군청,15-11-6-7-108,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,400,시·군나무,임야,100.0,,전라남도 화순군 능주면 천덕리 80
전라남도 화순군청,15-11-13-14-274,1998-03-05,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,150,시·군나무,임야,478.0,전라남도 화순군 동면 동운산길 7-26,전라남도 화순군 동면 옥호리 산13-1임
전라남도 화순군청,15-11-13-14-273,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,150,시·군나무,도로,1058.0,,전라남도 화순군 동면 옥호리 700
전라남도 화순군청,15-11-13-14-272,1998-03-05,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,300,시·군나무,도로,17.0,,전라남도 화순군 동면 옥호리 674
전라남도 화순군청,15-11-13-14-271,1982-12-03,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,480,시·군나무,도로,300.0,,전라남도 화순군 동면 옥호리 688
전라남도 화순군청,15-11-13-13-270,1999-02-09,노목,느릅나무과,Celtis sinensis Pers.,팽나무,150,시·군나무,대,,,전라남도 화순군 동면 운농리 648-1
전라남도 화순군청,15-11-13-13-269,1998-03-05,노목,버드나무과,Salix chaenomeloides Kimura,왕버들,170,시·군나무,도로,456.0,,전라남도 화순군 동면 운농리 1072
전라남도 화순군청,15-11-13-13-268,1998-03-05,노목,버드나무과,Salix chaenomeloides Kimura,왕버들,400,시·군나무,임야,344.0,,전라남도 화순군 동면 운농리 산116-19임
